split,src_id,dst_id,relation_type,label
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nat.instAssociativeHMul,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Associative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Data.AC.instReprExpr,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Queue.instInhabited,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ExceptT.instMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Seq,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::List.instForIn,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ForIn,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instReprTupleOfRepr,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReprTuple,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instDecidableEqPEmpty,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadOption,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::SeqLeft,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Array.instMembership,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Membership,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadST,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Seq,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Macro.instMonadRefMacroM,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.MonadRef,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::StateRefT'.instMonadFunctorOfMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadFunctor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::forall_prop_decidable,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Alternative,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::SeqLeft,extends_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nat.instAndOp,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::AndOp,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadExceptOfMonadExceptOf,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadExcept,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::IO.Channel.instInhabitedState,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::StateCpsT.instMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Functor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMulUSize,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Mul,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadControlTOfPure,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadControlT,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Macro.instInhabitedMethods,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Fin.instAndOp,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::AndOp,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::String.instLE,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LE,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::optionCoe,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Coe,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nat.instLawfulIdentityHMulOfNat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.LeftIdentity,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nat.instCommutativeMax,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Commutative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BitVec.instXor,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Xor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::List.instBEq,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BEq,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::IO.FS.instInhabitedSystemTime,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instLEUInt16,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LE,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instComplementUInt16,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Complement,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instOrdBool,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Ord,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Name.instRepr,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instHXorOfXor,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::HXor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instStreamProd,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Stream,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instToStringUInt8,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ToString,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReaderT.instAlternativeOfMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Pure,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instToStringId_1,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ToString,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReaderT.instFunctorOfMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Functor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instInhabitedForall_1,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Sum.inhabitedRight,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instCoeT,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::CoeT,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instDecidableEqUInt32,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::IO.instNonemptyChannel,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nonempty,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::EStateM.instMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Functor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMulUInt16,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Mul,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instInhabitedFloat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instHShiftLeftOfShiftLeft,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::HShiftLeft,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ExceptCpsT.instInhabited,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadExceptOfExceptTOfMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadExceptOf,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instInhabitedPNonScalar,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instHAdd,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::HAdd,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadOption,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Monad,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instToStreamStringSubstring,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ToStream,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Fin.instLawfulGetElemValOfNat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulGetElem,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::List.instAntisymmLeOfNotLt,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Antisymm,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::OptionT.instMonadExceptOfUnit,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadExceptOf,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nat.instAssociativeHAdd,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Associative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instReprListOfReprAtom,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::EStateM.instMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Bind,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instInhabitedForall,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Grind.instBEqConfig,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BEq,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.LawfulCommIdentity,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.LeftIdentity,extends_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instAndOpUSize,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::AndOp,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::StateRefT'.instAlternativeOfMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Pure,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Int.decidableDvd,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instDecidableEqBool,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instDecidableEqEmpty,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::StateT.instAlternative,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Pure,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instDecidableEqBitVec,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BitVec.natCastInst,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::NatCast,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Applicative,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Functor,extends_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instToStringSubstring,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ToString,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Array.instDecidableMemOfDecidableEq,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instHModUInt32Nat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::HMod,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instCoeOTCOfCoeTC,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::CoeOTC,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::List.instLEOfLT,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LE,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Syntax.instBEqTSyntax,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BEq,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instReprSigma,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ExceptCpsT.instMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Bind,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instShiftLeftUInt32,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ShiftLeft,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Bool.instMin,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Min,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nat.Linear.instBEqPolyCnstr,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BEq,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::StateT.monadControl,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadControl,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadEST,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Pure,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMaxUInt32,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Max,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadOption,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Applicative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instIdempotentOpBoolAnd,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.IdempotentOp,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.instEvalOfRepr,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Eval,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instSTWorldEST,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::STWorld,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Int.instDecidableEq,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::StateT.instMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Functor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nat.instLawfulIdentityMaxOfNat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Identity,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Format.instInhabitedFlattenBehavior,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Fin.instDiv,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Div,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instSubsingletonPUnit,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Subsingleton,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BitVec.instDecidableLt,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::OptionT.instMonadFunctor,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadFunctor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Syntax.instCoeTSyntaxArrayTSepArray,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Coe,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instOrdInt,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Ord,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Applicative,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::SeqRight,extends_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instReprNat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadWithReaderOfReaderTOfMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadWithReaderOf,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Bool.instLawfulIdentityBeqTrue,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.RightIdentity,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.instQuoteNatNumLitKind,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Quote,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::System.instReprFilePath,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instAssociativeBoolAnd,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Associative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instDecidableIff,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Int.instCommutativeMax,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Commutative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instReprUnit,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.instCommutativeAnd,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Commutative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::StateT.instAlternative,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Applicative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nat.instIdempotentOpMin,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.IdempotentOp,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instReprProdOfReprTuple,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instAddNat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Add,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instAssociativeOr,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Associative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Omega.IntList.instNeg,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Neg,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instInhabitedStdGen,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Array.instLawfulGetElemNatLtSize,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulGetElem,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instInhabitedUInt8,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instModUInt8,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Mod,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadStateOfStateTOfMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadStateOf,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Int.instMul,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Mul,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.TSyntax.instCoeConsSyntaxNodeKind,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Coe,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadFunctorTOfMonadFunctor,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadFunctorT,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Meta.instInhabitedEtaStructMode,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadBaseIO,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::SeqLeft,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulApplicative,extends_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::boolToProp,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Coe,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::decPropToBool,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::CoeDep,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instHOrOfOrOp,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::HOr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Char.instDecidableLe,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReaderT.instMonadLift,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadLift,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadBaseIO,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::SeqRight,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instLEUSize,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LE,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::List.decidableBAll,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instSubsingletonPEmpty,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Subsingleton,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadLiftT,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadLiftT,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BitVec.instDecidableLe,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Bool.instLawfulIdentityBneFalse,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Identity,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Subarray.instForIn,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ForIn,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReaderT.instLawfulFunctor,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulFunctor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::System.instHashableFilePath,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Hashable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instToStringULift,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ToString,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instDecidableEqUInt16,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReaderT.instAlternativeOfMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::SeqLeft,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nat.instLawfulIdentityHMulOfNat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Identity,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instAndOpUInt64,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::AndOp,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Syntax.instLawfulGetElemNatTrue,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulGetElem,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Fin.instLawfulIdentityHAddNatOfNatHMul,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.RightIdentity,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::EStateM.instMonadFinally,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadFinally,instance_ancestor,1
